scorer,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He
labeled-data\A_clear_180428050000_2\img090.png,931.0265493999669,377.8396350484958,925.7659871773795,304.1917639322702,857.3786782837414,298.9312017096827,817.924461614335,269.9981094854512,752.1674338319907,267.3678283741574,661.4227354923556,275.2586717080387,565.4174749301332,292.3554989314482,586.4597238204832,380.46991615978953,842.9121321716258,383.10019727108335,877.1057866184448,352.85196449120497,831.0758671708037,409.403008384021,869.2149432845634,477.790317277659,796.8822127239847,404.1424461614335,782.415666611869,488.3114417228341,621.9685188229491,427.8149761630774,657.477313825415,506.7234095018905,569.3628965970737,438.3361006082525,565.4174749301332,525.1353772809468
labeled-data\A_clear_180428050000_2\img103.png,1038.8680749630116,356.7973861581456,1020.4561071839552,302.87662337662334,953.383938845964,285.77979615321385,913.9297221765574,259.4769850402762,856.0635377280945,255.53156337333553,769.2642610554002,264.7375472628637,683.7801249383527,283.14951504192004,691.6709682722341,380.46991615978953,,,,,870.5300838402103,394.93646227190527,869.2149432845634,477.790317277659,928.3962682886732,387.045618938024,952.0687982903172,462.00863060989644,739.0160282755219,419.9241328291961,765.3188393884595,497.51742561236233,685.0952654939996,419.9241328291961,683.7801249383527,508.0385500575374
labeled-data\A_clear_180428050000_2\img114.png,1123.0370705244122,372.57907282590827,1112.5159460792372,301.5614828209765,1041.4983560743053,284.464655597567,1015.1955449613675,259.4769850402762,919.1902843991451,245.0104389281604,854.7483971724477,251.58614170639487,778.4702449449284,269.9981094854512,803.4579155022192,358.11252671379253,1027.0318099621898,367.3185106033207,1071.7465888541838,341.015699490383,1012.5652638500738,385.7304783823771,1030.9772316291303,450.17236560907446,824.5001643925694,408.08786782837416,838.966710504685,477.790317277659,804.773056057866,390.9910406049646,791.6216505013972,456.7480683873089,,,,
labeled-data\A_clear_180428050000_2\img116.png,1128.2976327469999,380.46991615978953,1125.667351635706,314.7128883774453,1086.2131349662995,297.61606115403583,1025.7166694065427,260.79212559592304,982.3170310701954,248.95586059510106,915.2448627322043,247.6407200394542,845.5424132829195,252.90128226204172,791.6216505013972,267.3678283741574,823.1850238369224,385.7304783823771,1032.2923721847772,375.209353937202,1077.0071510767714,342.3308400460299,1015.1955449613675,394.93646227190527,1030.9772316291303,452.8026467203682,,,,,,,824.5001643925694,408.08786782837416,837.6515699490382,477.790317277659
labeled-data\A_clear_180428050000_2\img122.png,1144.0793194147623,414.6635706066086,1157.2307249712312,343.6459806016768,1109.8856649679433,313.3977478217984,1057.280042742068,259.4769850402762,991.5230149597236,247.6407200394542,896.832894953148,248.95586059510106,828.44558605951,271.31325004109806,840.2818510603319,368.6336511589676,1065.1708860759493,372.57907282590827,1095.4191188558277,362.0579483807332,1017.8258260726615,383.10019727108335,1030.9772316291303,452.8026467203682,1049.3891994081866,388.36075949367086,1052.0194805194806,448.85722505342756,844.2272727272726,393.6213217162584,841.5969916159789,469.8994739437777,883.6814893966792,398.88188393884593,909.9843005096169,472.5297550550715
labeled-data\A_clear_180428050000_2\img125.png,1148.024741081703,422.5544139404899,,,1120.4067894131185,313.3977478217984,1086.2131349662995,264.7375472628637,1016.5106855170144,245.0104389281604,911.2994410652637,248.95586059510106,838.966710504685,273.94353115239187,845.5424132829195,366.0033700476738,1079.637432188065,368.6336511589676,1111.2008055235904,362.0579483807332,1027.0318099621898,387.045618938024,1029.6620910734835,454.1177872760151,1071.7465888541838,387.045618938024,1079.637432188065,448.85722505342756,845.5424132829195,390.9910406049646,844.2272727272726,472.5297550550715,883.6814893966792,400.19702449449284,908.66915995397,473.84489561071837
labeled-data\A_clear_180428050000_2\img132.png,,,,,1151.9701627486436,348.9065428242643,1111.2008055235904,268.68296892980436,1049.3891994081866,242.38015781686659,977.056468847608,243.69529837251355,866.5846621732697,269.9981094854512,888.9420516192666,360.7428078250863,1095.4191188558277,377.8396350484958,1124.352211080059,373.8942133815551,1037.5529344073648,379.1547756041427,1032.2923721847772,450.17236560907446,1070.431448298537,385.7304783823771,1080.952572743712,454.1177872760151,924.4508466217325,385.7304783823771,938.9173927338483,452.8026467203682,902.0934571757356,373.8942133815551,908.66915995397,469.8994739437777
labeled-data\A_clear_180428050000_2\img134.png,1154.6004438599375,443.59666283084005,1188.7940983067565,381.78505671543644,1151.9701627486436,337.0702778234423,1117.7765083018246,262.1072661515699,1040.1832155186585,245.0104389281604,966.5353444024328,243.69529837251355,873.160364951504,275.2586717080387,896.832894953148,359.4276672694394,1096.7342594114746,377.8396350484958,1126.9824921913528,377.8396350484958,1046.758918296893,373.8942133815551,1032.2923721847772,448.85722505342756,1070.431448298537,380.46991615978953,1079.637432188065,454.1177872760151,942.862814400789,376.5244944928489,949.4385171790233,439.6512411638994,898.1480355087948,394.93646227190527,913.9297221765574,469.8994739437777
labeled-data\A_clear_180428050000_2\img140.png,1213.7817688640473,450.17236560907446,1208.5212066414597,381.78505671543644,1187.4789577511096,358.11252671379253,1140.1338977478217,272.628390596745,1080.952572743712,250.2710011507479,999.4138582936049,246.32557948380725,899.4631760644417,256.8467039289824,913.9297221765574,352.85196449120497,1151.9701627486436,409.403008384021,,,1133.5581949695872,392.3061811606115,1151.9701627486436,459.37834949860263,1083.5828538550056,369.94879171461446,1075.6920105211243,450.17236560907446,950.7536577346704,367.3185106033207,,,907.354019398323,383.10019727108335,908.66915995397,468.58433338813086
labeled-data\A_clear_180428050000_2\img158.png,,,,,1244.0300016439255,310.76746671050466,1217.7271905309879,279.2040933749794,1117.7765083018246,258.1618444846292,1041.4983560743053,252.90128226204172,,,,,1213.7817688640473,388.36075949367086,1261.126828867335,364.68822949202695,1153.2853033042907,390.9910406049646,1146.7096005260562,459.37834949860263,1191.4243794180502,392.3061811606115,1194.054660529344,459.37834949860263,,,,,1024.4015288508958,383.10019727108335,1045.443777741246,454.1177872760151
labeled-data\A_clear_180428050000_2\img159.png,,,,,1246.6602827552194,310.76746671050466,1215.0969094196942,272.628390596745,1120.4067894131185,258.1618444846292,1042.8134966299522,251.58614170639487,999.4138582936049,275.2586717080387,999.4138582936049,364.68822949202695,1221.6726121979286,385.7304783823771,1262.441969422982,366.0033700476738,1153.2853033042907,392.3061811606115,1148.024741081703,459.37834949860263,1192.739519973697,390.9910406049646,1191.4243794180502,459.37834949860263,,,,,1025.7166694065427,385.7304783823771,1044.1286371855992,455.43292783166197
labeled-data\A_clear_180428050000_2\img161.png,,,,,1253.2359855334537,310.76746671050466,1215.0969094196942,269.9981094854512,1142.7641788591154,251.58614170639487,1075.6920105211243,248.95586059510106,994.1532960710175,269.9981094854512,1007.3047016274862,367.3185106033207,1232.1937366431036,385.7304783823771,1266.3873910899226,362.0579483807332,1157.2307249712312,389.67590004931776,1144.0793194147623,455.43292783166197,1191.4243794180502,396.2516028275522,1191.4243794180502,454.1177872760151,1049.3891994081866,394.93646227190527,1069.11630774289,452.8026467203682,1021.771247739602,390.9910406049646,1044.1286371855992,459.37834949860263
labeled-data\A_clear_180428050000_2\img166.png,,,,,1262.441969422982,309.4523261548578,1230.8785960874568,277.88895281933253,1184.8486766398157,263.42240670721685,1088.8434160775932,250.2710011507479,1002.0441394048988,246.32557948380725,1015.1955449613675,354.1671050468519,1229.56345553181,383.10019727108335,1276.9085155350976,359.4276672694394,,,,,1191.4243794180502,401.51216505013974,1190.1092388624033,455.43292783166197,1048.0740588525398,401.51216505013974,1065.1708860759493,458.0632089429558,1027.0318099621898,393.6213217162584,1044.1286371855992,456.7480683873089
labeled-data\A_clear_180428050000_2\img171.png,,,,,1271.6479533125103,304.1917639322702,1240.084579976985,275.2586717080387,1186.1638171954628,262.1072661515699,1094.1039783001809,245.0104389281604,1011.250123294427,247.6407200394542,1028.3469505178366,350.2216833799112,1250.60570442216,380.46991615978953,,,1194.054660529344,398.88188393884593,1188.7940983067565,454.1177872760151,1245.3451421995726,398.88188393884593,1258.4965477560413,451.48750616472137,1048.0740588525398,397.5667433831991,1071.7465888541838,451.48750616472137,1028.3469505178366,397.5667433831991,1045.443777741246,458.0632089429558
labeled-data\A_clear_180428050000_30\img065.png,695.6163899391746,412.0332894953148,679.8347032714121,331.8097156008548,599.6111293769521,314.7128883774453,565.4174749301332,293.6706394870952,473.3576360348512,279.2040933749794,374.7220943613348,280.51923393062634,298.44394213381554,317.3431694887391,340.52843991451584,418.60899227354923,574.6234588196613,412.0332894953148,639.0653460463586,380.46991615978953,512.8118527042577,434.3906789413118,524.6481177050797,518.5596745027125,560.1569127075455,438.3361006082525,583.8294427091895,534.341361170475,,,,,,,,
labeled-data\A_clear_180428050000_30\img070.png,733.7554660529344,384.4153378267302,686.4104060496464,309.4523261548578,653.5318921584743,312.0826072661515,602.2414104882458,293.6706394870952,502.2907282590826,272.628390596745,385.24321880650996,283.14951504192004,,,,,615.3928160447147,409.403008384021,666.6832977149433,367.3185106033207,586.4597238204832,426.49983560743055,512.8118527042577,485.68116061154035,558.8417721518987,427.8149761630774,577.253739930955,533.0262206148282,,,454.94566825579477,519.8748150583593,,,,
labeled-data\A_clear_180428050000_30\img075.png,761.3734177215189,385.7304783823771,727.1797632746999,302.87662337662334,661.4227354923556,314.7128883774453,623.283659378596,289.7252178201545,532.538961038961,281.8343744862732,412.86117047509447,284.464655597567,,,,,652.2167516028275,405.45758671708035,699.5618116061153,371.26393227026136,625.9139404898898,430.44525727437116,667.9984382705901,514.6142528357718,575.9385993753082,431.76039783001806,574.6234588196613,522.5050961696531,,,451.0002465888541,525.1353772809468,,,,
labeled-data\A_clear_180428050000_30\img077.png,769.2642610554002,388.36075949367086,736.3857471642281,310.76746671050466,678.5195627157651,308.13718559921085,637.7502054907118,285.77979615321385,548.3206477067235,273.94353115239187,429.95799769850396,279.2040933749794,,,415.4914515863883,396.2516028275522,661.4227354923556,406.77272727272725,724.5494821634061,373.8942133815551,628.5442216011835,433.07553838566497,665.3681571592963,514.6142528357718,583.8294427091895,430.44525727437116,579.8840210422488,525.1353772809468,,,452.3153871445011,523.8202367253,,,,
labeled-data\A_clear_180428050000_30\img082.png,778.4702449449284,380.46991615978953,754.7977149432844,306.822045043564,696.9315304948216,305.50690448791715,667.9984382705901,280.51923393062634,586.4597238204832,272.628390596745,469.41221436791056,276.5738122636857,398.3946243629788,300.24634226532953,427.32771658721026,381.78505671543644,699.5618116061153,393.6213217162584,733.7554660529344,367.3185106033207,646.95618938024,435.7058194969587,658.7924543810619,511.98397172447807,621.9685188229491,430.44525727437116,583.8294427091895,518.5596745027125,433.9034193654446,438.3361006082525,445.7396843662666,521.1899556140063,473.3576360348512,438.3361006082525,510.1815715929639,530.3959395035345
labeled-data\A_clear_180428050000_30\img085.png,800.8276343909255,381.78505671543644,773.2096827223409,305.50690448791715,735.0706066085812,306.822045043564,695.6163899391746,288.41007726450766,607.5019727108335,268.68296892980436,515.4421338155515,269.9981094854512,404.97032714121315,309.4523261548578,448.3699654775604,394.93646227190527,720.6040604964654,388.36075949367086,754.7977149432844,364.68822949202695,649.5864704915338,425.18469505178365,654.8470327141213,510.66883116883116,696.9315304948216,417.2938517179023,736.3857471642281,508.0385500575374,441.79426269932594,429.1301167187243,447.05482492191345,511.98397172447807,483.87876048002624,430.44525727437116,504.9210093703764,531.7110800591813
labeled-data\A_clear_180428050000_30\img086.png,804.773056057866,380.46991615978953,783.7308071675159,313.3977478217984,746.9068716094032,309.4523261548578,695.6163899391746,279.2040933749794,598.2959888213052,269.9981094854512,512.8118527042577,269.9981094854512,411.5460299194476,312.0826072661515,457.5759493670886,393.6213217162584,720.6040604964654,394.93646227190527,762.6885582771657,366.0033700476738,650.9016110471806,427.8149761630774,664.0530166036494,508.0385500575374,702.1920927174091,415.9787111622554,745.5917310537562,509.35369061318426,445.7396843662666,430.44525727437116,449.68510603320726,518.5596745027125,483.87876048002624,427.8149761630774,506.23614992602324,530.3959395035345
labeled-data\A_clear_180428050000_30\img092.png,833.7061482820976,381.78505671543644,820.5547427256287,317.3431694887391,777.1551043892815,301.5614828209765,733.7554660529344,277.88895281933253,646.95618938024,258.1618444846292,557.5266315962518,267.3678283741574,458.89108992273543,305.50690448791715,500.97558770343574,401.51216505013974,744.2765904981094,390.9910406049646,791.6216505013972,356.7973861581456,681.1498438270589,423.86955449613674,660.1075949367088,509.35369061318426,733.7554660529344,410.7181489396679,741.6463093868156,506.7234095018905,550.9509288180174,438.3361006082525,599.6111293769521,506.7234095018905,503.60586881472955,439.6512411638994,518.0724149268452,530.3959395035345
